num__TotalAmount,num__AvgAmount,num__TxnCount,num__StdAmount,num__UniqueProducts,num__UniqueChannels,num__UniqueProviders,num__Recency_days,num__Lifetime_days,cat__FirstTxn_month_11,cat__FirstTxn_year_2018,CustomerId,remainder__FirstTxn,remainder__LastTxn,is_high_risk
-0.13034887264528727,-0.15130024950453913,0.06457635369513552,-0.1367069085910782,1.1223471370409523,0.49107565157868427,0.6267034530327223,-1.0732886558216082,-0.6536969323061688,1.0,1.0,CustomerId_3608,2018-11-27 18:18:40+00:00,2018-11-29 16:36:32+00:00,0
-0.08332225576100986,-0.13940252172468354,0.27124709711617245,-0.06871426676682743,2.2804613806469463,2.3731982508945393,0.6267034530327223,-0.4416918011214891,1.2662949958624032,1.0,1.0,CustomerId_3611,2018-11-15 08:56:05+00:00,2018-11-26 14:04:53+00:00,0
-0.12039102315300301,-0.1542828206190306,0.3125812458003798,-0.1505907593792184,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-1.0732886558216082,0.8822966102286889,1.0,1.0,CustomerId_3613,2018-11-20 13:19:56+00:00,2018-11-30 11:30:01+00:00,0
0.026475572206686313,0.004603226497119077,-0.1834285384101088,0.05674066352368816,2.2804613806469463,0.49107565157868427,0.6267034530327223,-0.2311595162214494,0.8822966102286889,1.0,1.0,CustomerId_3617,2018-11-15 19:24:28+00:00,2018-11-25 13:30:27+00:00,0
-0.07207467338383124,-0.08311287739950332,-0.1834285384101088,0.011367935968778225,-0.03576710656504124,0.49107565157868427,0.6267034530327223,1.6636310478789078,-0.8456961251230259,1.0,1.0,CustomerId_3635,2018-11-16 18:17:30+00:00,2018-11-16 18:21:17+00:00,1
-0.07207467338383124,-0.08311287739950332,-0.1834285384101088,0.011367935968778225,-0.03576710656504124,0.49107565157868427,0.6267034530327223,1.8741633327789475,-0.8456961251230259,1.0,1.0,CustomerId_3636,2018-11-16 04:26:01+00:00,2018-11-16 04:29:23+00:00,1
-0.1718931773645877,-0.16865226911985598,-0.43143343051535316,-0.1697045791422389,-0.03576710656504124,0.49107565157868427,-0.3557248314376053,1.8741633327789475,-0.8456961251230259,1.0,1.0,CustomerId_3647,2018-11-15 15:09:07+00:00,2018-11-15 15:10:27+00:00,1
-0.047505325086872066,-0.04527098035632494,-0.2247626870943162,0.224771220080923,1.1223471370409523,0.49107565157868427,0.6267034530327223,1.6636310478789078,-0.8456961251230259,1.0,1.0,CustomerId_3648,2018-11-16 10:40:38+00:00,2018-11-16 16:20:56+00:00,1
-0.1421724767614589,-0.14856615281192692,-0.14209438972590144,-0.1389938652786373,1.1223471370409523,0.49107565157868427,0.6267034530327223,-0.02062723132140969,0.6902974174118317,1.0,1.0,CustomerId_3651,2018-11-16 16:22:03+00:00,2018-11-25 11:32:25+00:00,0
-0.16565294185883045,-0.15974753748966153,-0.34876513314693836,-0.14563308908963926,-0.03576710656504124,0.49107565157868427,0.6267034530327223,0.18990505357863,-0.8456961251230259,1.0,1.0,CustomerId_3658,2018-11-23 15:26:02+00:00,2018-11-24 11:45:44+00:00,0
-0.1719310735316267,-0.16878718929607106,-0.43143343051535316,-0.16948182083302096,-0.03576710656504124,0.49107565157868427,-0.3557248314376053,1.2425664780788286,-0.6536969323061688,1.0,1.0,CustomerId_3682,2018-11-18 03:35:50+00:00,2018-11-19 11:55:21+00:00,1
-0.1635307565046458,-0.16451471704926057,-0.1834285384101088,-0.16549109988237107,-0.03576710656504124,0.49107565157868427,-0.3557248314376053,-1.0732886558216082,1.650293381496118,1.0,1.0,CustomerId_3683,2018-11-15 16:26:23+00:00,2018-11-29 14:36:03+00:00,0
-0.16966993556496568,-0.16484452192445298,-0.3900992818311458,-0.1681810588907223,-0.03576710656504124,0.49107565157868427,-0.3557248314376053,1.8741633327789475,-0.8456961251230259,1.0,1.0,CustomerId_3686,2018-11-16 07:14:30+00:00,2018-11-16 07:17:14+00:00,1
-0.14786700746185436,0.0068339067438748565,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,-0.02062723132140969,-0.8456961251230259,1.0,1.0,CustomerId_3691,2018-11-24 19:03:43+00:00,2018-11-24 19:03:43+00:00,0
-0.1569873516625765,-0.16348032903161172,-0.018091943673279265,-0.167289325456622,-0.03576710656504124,0.49107565157868427,-0.3557248314376053,-0.6522240860215288,1.074295803045546,1.0,1.0,CustomerId_3694,2018-11-18 08:51:45+00:00,2018-11-28 12:49:49+00:00,0
-0.16302547427745898,-0.15507030471420588,-0.34876513314693836,-0.17727836165564861,-0.03576710656504124,-1.3910469477371707,-1.338153115907933,0.8215019082787491,-0.8456961251230259,1.0,1.0,CustomerId_3696,2018-11-21 13:02:33+00:00,2018-11-21 13:06:19+00:00,0
-0.14834702557768184,-0.1289407639205545,-0.34876513314693836,-0.11549925402270611,-0.03576710656504124,0.49107565157868427,-0.3557248314376053,0.18990505357863,-0.8456961251230259,1.0,1.0,CustomerId_3697,2018-11-24 06:37:18+00:00,2018-11-24 06:49:04+00:00,0
-0.16049906314152487,-0.08311287739950332,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,-0.02062723132140969,-0.8456961251230259,1.0,1.0,CustomerId_3700,2018-11-24 18:53:43+00:00,2018-11-24 18:53:43+00:00,0
-0.14849861024583788,-0.12921060427298464,-0.34876513314693836,-0.10224080350970574,-0.03576710656504124,0.49107565157868427,0.6267034530327223,0.18990505357863,-0.8456961251230259,1.0,1.0,CustomerId_3703,2018-11-24 07:09:51+00:00,2018-11-24 07:14:17+00:00,0
-0.12260289610251332,0.18672747503063122,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,1.2425664780788286,-0.8456961251230259,1.0,1.0,CustomerId_3708,2018-11-18 17:26:09+00:00,2018-11-18 17:26:09+00:00,1
-0.13875424249454005,-0.15776083789489467,0.14724465106355028,-0.15475292450224104,1.1223471370409523,0.49107565157868427,0.6267034530327223,-0.6522240860215288,1.074295803045546,1.0,1.0,CustomerId_3711,2018-11-17 11:19:31+00:00,2018-11-27 18:22:37+00:00,0
-0.13793821169763334,-0.15516025149834925,0.06457635369513552,-0.14550442238111602,1.1223471370409523,0.49107565157868427,0.6267034530327223,-0.02062723132140969,-0.26969854667245435,1.0,1.0,CustomerId_3735,2018-11-21 10:30:33+00:00,2018-11-25 08:34:05+00:00,0
-0.16939203034001293,-0.16925619752767582,-0.2247626870943162,-0.16389284163693638,1.1223471370409523,0.49107565157868427,0.6267034530327223,-1.0732886558216082,-0.6536969323061688,1.0,1.0,CustomerId_3737,2018-11-28 09:19:46+00:00,2018-11-30 04:11:13+00:00,0
-0.17186791325322837,-0.1640649831285437,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,0.8215019082787491,-0.8456961251230259,1.0,1.0,CustomerId_3739,2018-11-20 17:23:54+00:00,2018-11-20 17:23:54+00:00,0
-0.08483557603143439,-0.13996965986891388,0.27124709711617245,-0.10261029186613335,1.1223471370409523,0.49107565157868427,-0.3557248314376053,-0.8627563709215684,1.4582941886792606,1.0,1.0,CustomerId_3745,2018-11-17 04:12:33+00:00,2018-11-29 07:27:22+00:00,0
-0.20976408029223992,-0.3034824985507799,-0.43143343051535316,-0.006496991255233516,-1.193881350171035,-1.3910469477371707,-1.338153115907933,0.18990505357863,-0.8456961251230259,1.0,1.0,CustomerId_3752,2018-11-23 14:18:13+00:00,2018-11-23 14:26:03+00:00,0
-0.08305192976946492,-0.15015214305265187,0.6432544352740389,-0.1321598245016704,1.1223471370409523,0.49107565157868427,0.6267034530327223,-1.0732886558216082,0.11429983896126009,1.0,1.0,CustomerId_3767,2018-11-25 03:49:01+00:00,2018-11-30 08:58:12+00:00,0
-0.039610290287077986,-0.03724001748638046,-0.2247626870943162,0.21600345027792936,1.1223471370409523,0.49107565157868427,0.6267034530327223,0.6109696233787094,0.11429983896126009,1.0,1.0,CustomerId_3794,2018-11-16 10:28:46+00:00,2018-11-21 17:28:25+00:00,0
-0.09923359309512285,-0.04151248973319092,-0.34876513314693836,0.07610298194091179,-0.03576710656504124,0.49107565157868427,0.6267034530327223,1.6636310478789078,-0.8456961251230259,1.0,1.0,CustomerId_3795,2018-11-16 19:46:38+00:00,2018-11-16 19:48:09+00:00,1
-0.0569162065682266,-0.11395177482009013,0.06457635369513552,-0.059130145906713776,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-1.0732886558216082,1.8422925743129752,1.0,1.0,CustomerId_3802,2018-11-16 06:11:53+00:00,2018-11-30 07:37:25+00:00,0
-0.11387414562786098,-0.14493030391510903,0.10591050237934291,-0.12019979456867862,-0.03576710656504124,0.49107565157868427,0.6267034530327223,1.0320341931787889,-0.07769935385559712,1.0,1.0,CustomerId_3808,2018-11-15 09:57:21+00:00,2018-11-19 21:51:22+00:00,1
-0.16307600250017767,-0.1628314272317202,-0.2247626870943162,-0.16070266474088385,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-1.0732886558216082,1.4582941886792606,1.0,1.0,CustomerId_3809,2018-11-16 23:24:34+00:00,2018-11-29 18:48:46+00:00,0
0.04446614590567307,0.21429166703136945,-0.34876513314693836,0.13134565868161377,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-0.8627563709215684,1.4582941886792606,1.0,1.0,CustomerId_381,2018-11-17 08:23:38+00:00,2018-11-29 10:48:57+00:00,0
-0.17290374181896134,-0.1726549010142363,-0.34876513314693836,-0.08464290031949515,-0.03576710656504124,0.49107565157868427,-0.3557248314376053,-0.8627563709215684,-0.46169773948931153,1.0,1.0,CustomerId_3811,2018-11-26 10:21:15+00:00,2018-11-28 15:57:55+00:00,0
-0.1680782965493272,-0.15507030471420588,-0.43143343051535316,-0.17727836165564861,-1.193881350171035,-1.3910469477371707,-1.338153115907933,1.453098762978868,-0.8456961251230259,1.0,1.0,CustomerId_3816,2018-11-18 06:36:19+00:00,2018-11-18 06:43:34+00:00,1
-0.16322758716833372,-0.1613066150814801,-0.2660968357785236,-0.15985483676844486,-0.03576710656504124,0.49107565157868427,-0.3557248314376053,1.0320341931787889,-0.8456961251230259,1.0,1.0,CustomerId_3817,2018-11-18 19:31:20+00:00,2018-11-19 18:47:19+00:00,1
-0.13128111835444697,-0.15815997674953092,0.3125812458003798,-0.1593964045636297,1.1223471370409523,0.49107565157868427,0.6267034530327223,-1.0732886558216082,1.650293381496118,1.0,1.0,CustomerId_3818,2018-11-16 11:15:19+00:00,2018-11-29 16:58:02+00:00,0
-0.17041522685006624,-0.1666134753459394,-0.3900992818311458,-0.17022760598296607,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-0.02062723132140969,-0.8456961251230259,1.0,1.0,CustomerId_3820,2018-11-24 15:09:37+00:00,2018-11-24 15:12:43+00:00,0
-0.1560778436536402,-0.13258360867836133,-0.3900992818311458,-0.12196129406573278,-0.03576710656504124,0.49107565157868427,0.6267034530327223,0.6109696233787094,-0.07769935385559712,1.0,1.0,CustomerId_3824,2018-11-17 06:52:29+00:00,2018-11-21 15:35:29+00:00,0
-0.09928412131784153,-0.1380044015360689,0.10591050237934291,-0.09783894782660313,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-1.0732886558216082,1.8422925743129752,1.0,1.0,CustomerId_3831,2018-11-15 16:16:34+00:00,2018-11-30 06:20:07+00:00,0
-0.13510863122538713,-0.1537211029520552,0.06457635369513552,-0.1477354622591823,-0.03576710656504124,0.49107565157868427,0.6267034530327223,0.18990505357863,0.6902974174118317,1.0,1.0,CustomerId_3834,2018-11-15 17:52:53+00:00,2018-11-23 18:28:45+00:00,0
-0.15557256142645337,-0.155198800120125,-0.2247626870943162,-0.15945327765844675,1.1223471370409523,0.49107565157868427,0.6267034530327223,-0.4416918011214891,-0.26969854667245435,1.0,1.0,CustomerId_3835,2018-11-23 14:24:54+00:00,2018-11-26 15:32:32+00:00,0
-0.14786700746185436,0.0068339067438748565,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,0.4004373384786697,-0.8456961251230259,1.0,1.0,CustomerId_384,2018-11-23 10:53:02+00:00,2018-11-23 10:53:02+00:00,0
0.3321511083656255,1.6258760213246823,-0.43143343051535316,-0.17727836165564861,-1.193881350171035,-1.3910469477371707,-0.3557248314376053,0.6109696233787094,-0.8456961251230259,1.0,1.0,CustomerId_3842,2018-11-21 14:09:38+00:00,2018-11-21 14:10:54+00:00,0
-0.0710641089294576,-0.06923537356023926,-0.2247626870943162,-0.04917442527774313,-0.03576710656504124,0.49107565157868427,1.6091317375030498,1.6636310478789078,-0.8456961251230259,1.0,1.0,CustomerId_3870,2018-11-16 16:41:08+00:00,2018-11-16 16:50:18+00:00,1
-0.034709052683365826,-0.15834866362283467,2.2552862339581274,-0.10689670555644061,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-0.6522240860215288,-0.26969854667245435,1.0,1.0,CustomerId_3876,2018-11-24 06:49:08+00:00,2018-11-27 14:32:51+00:00,0
-0.16812882477204588,-0.16415492991268707,-0.34876513314693836,-0.15011009949151355,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-1.0732886558216082,-0.6536969323061688,1.0,1.0,CustomerId_3878,2018-11-29 08:51:37+00:00,2018-11-30 09:19:58+00:00,0
-0.15334931962683138,-0.15740892110193372,-0.14209438972590144,-0.15030528290029666,1.1223471370409523,0.49107565157868427,0.6267034530327223,0.6109696233787094,-0.46169773948931153,1.0,1.0,CustomerId_3880,2018-11-20 05:41:01+00:00,2018-11-22 07:35:12+00:00,0
0.09337241267508546,-0.14034167389139002,1.8832788958002606,-0.03172792928047306,2.2804613806469463,0.49107565157868427,0.6267034530327223,-1.0732886558216082,2.034291767129832,1.0,1.0,CustomerId_3882,2018-11-15 06:27:21+00:00,2018-11-30 08:48:14+00:00,0
-0.13196324936114917,-0.16084563781274527,0.4779178405372094,-0.16378743787778974,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-0.4416918011214891,1.4582941886792606,1.0,1.0,CustomerId_3890,2018-11-15 05:38:37+00:00,2018-11-27 12:29:04+00:00,0
-0.04681056202449019,0.7264081798909003,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,1.0320341931787889,-0.8456961251230259,1.0,1.0,CustomerId_3894,2018-11-19 18:33:26+00:00,2018-11-19 18:33:26+00:00,1
-0.17060470768526131,-0.15507030471420588,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,1.0320341931787889,-0.8456961251230259,1.0,1.0,CustomerId_3898,2018-11-20 10:20:25+00:00,2018-11-20 10:20:25+00:00,1
-0.16110540181414906,-0.16082689889938206,-0.2247626870943162,-0.15045840923838352,-0.03576710656504124,0.49107565157868427,-0.3557248314376053,-0.6522240860215288,-0.8456961251230259,1.0,1.0,CustomerId_3900,2018-11-27 10:18:21+00:00,2018-11-28 08:14:01+00:00,0
-0.09481237360723817,-0.06152564920509256,-0.307430984462731,-0.025540869099941372,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-0.2311595162214494,1.074295803045546,1.0,1.0,CustomerId_3905,2018-11-15 15:58:34+00:00,2018-11-26 11:14:31+00:00,0
0.07950999477221503,0.7264081798909003,-0.43143343051535316,-0.17727836165564861,-1.193881350171035,-1.3910469477371707,-1.338153115907933,-0.6522240860215288,-0.8456961251230259,1.0,1.0,CustomerId_391,2018-11-28 08:39:00+00:00,2018-11-28 08:40:41+00:00,0
-0.036805973926191136,-0.11239055563817292,0.14724465106355028,-0.0629220890675622,1.1223471370409523,0.49107565157868427,1.6091317375030498,-0.02062723132140969,0.8822966102286889,1.0,1.0,CustomerId_3910,2018-11-16 07:04:42+00:00,2018-11-25 12:03:23+00:00,0
1.2269806686021258,0.096386869832355,1.0152617734319056,0.7262869238354833,1.1223471370409523,0.49107565157868427,0.6267034530327223,-0.8627563709215684,1.4582941886792606,1.0,1.0,CustomerId_3917,2018-11-17 04:52:49+00:00,2018-11-29 05:22:57+00:00,0
0.027627615684672265,-0.05393414062339144,-0.018091943673279265,-0.05604619845973249,3.4385756242529397,0.49107565157868427,0.6267034530327223,-1.0732886558216082,1.4582941886792606,1.0,1.0,CustomerId_3919,2018-11-18 06:46:20+00:00,2018-11-30 09:22:34+00:00,0
-0.07207467338383124,-0.08311287739950332,-0.1834285384101088,0.011367935968778225,-0.03576710656504124,0.49107565157868427,0.6267034530327223,1.8741633327789475,-0.8456961251230259,1.0,1.0,CustomerId_3942,2018-11-16 11:10:42+00:00,2018-11-16 11:16:50+00:00,1
0.6057134325757063,-0.1402444135399173,6.471369399747282,-0.04673671685578315,2.2804613806469463,0.49107565157868427,0.6267034530327223,-1.0732886558216082,0.3062990317781173,1.0,1.0,CustomerId_3944,2018-11-23 04:15:26+00:00,2018-11-29 14:18:31+00:00,0
-0.1744574846675608,-0.17620779898789976,-0.3900992818311458,-0.1612924456269374,-0.03576710656504124,0.49107565157868427,-0.3557248314376053,-1.0732886558216082,-0.8456961251230259,1.0,1.0,CustomerId_3948,2018-11-30 07:05:05+00:00,2018-11-30 07:07:32+00:00,0
-0.17060470768526131,-0.1640649831285437,-0.43143343051535316,-0.17727836165564861,-0.03576710656504124,-1.3910469477371707,-1.338153115907933,1.6636310478789078,-0.8456961251230259,1.0,1.0,CustomerId_3949,2018-11-17 07:40:19+00:00,2018-11-17 07:43:15+00:00,1
-0.12260289610251332,0.0068339067438748565,-0.43143343051535316,-0.17727836165564861,-1.193881350171035,-1.3910469477371707,-0.3557248314376053,-0.8627563709215684,-0.8456961251230259,1.0,1.0,CustomerId_3952,2018-11-29 12:37:56+00:00,2018-11-29 12:38:52+00:00,0
-0.12260289610251332,-0.10110223422817896,-0.307430984462731,-0.0395279660913464,-0.03576710656504124,0.49107565157868427,0.6267034530327223,1.8741633327789475,-0.8456961251230259,1.0,1.0,CustomerId_3954,2018-11-16 11:55:13+00:00,2018-11-16 12:00:49+00:00,1
-0.07134706697668221,-0.1579605947113464,1.469937408958187,-0.15733004940174272,1.1223471370409523,0.49107565157868427,0.6267034530327223,-1.0732886558216082,1.4582941886792606,1.0,1.0,CustomerId_3989,2018-11-17 05:55:11+00:00,2018-11-29 14:41:01+00:00,0
-0.1655518854133931,-0.15507030471420588,-0.3900992818311458,-0.17727836165564861,-1.193881350171035,-1.3910469477371707,-0.3557248314376053,-0.8627563709215684,-0.8456961251230259,1.0,1.0,CustomerId_3994,2018-11-28 19:53:53+00:00,2018-11-29 04:47:20+00:00,0
-0.16833093766292062,-0.16451471704926057,-0.34876513314693836,-0.16454666380617078,-0.03576710656504124,0.49107565157868427,-0.3557248314376053,1.2425664780788286,-0.6536969323061688,1.0,1.0,CustomerId_3998,2018-11-17 17:10:33+00:00,2018-11-19 11:59:37+00:00,1
-0.19839523018053645,-0.3529532298296379,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,0.6109696233787094,-0.8456961251230259,1.0,1.0,CustomerId_4,2018-11-21 16:49:17+00:00,2018-11-21 16:49:17+00:00,0
-0.1680782965493272,-0.15507030471420588,-0.43143343051535316,-0.17727836165564861,-1.193881350171035,-1.3910469477371707,-1.338153115907933,1.2425664780788286,-0.8456961251230259,1.0,1.0,CustomerId_400,2018-11-18 19:41:13+00:00,2018-11-18 19:44:43+00:00,1
-0.11123404599080985,-0.026146580775363807,-0.3900992818311458,-0.011133468379060974,-0.03576710656504124,0.49107565157868427,0.6267034530327223,1.2425664780788286,-0.46169773948931153,1.0,1.0,CustomerId_4000,2018-11-16 19:19:32+00:00,2018-11-19 11:43:28+00:00,1
-0.17121104635788548,-0.16622370594798477,-0.43143343051535316,-0.16480389633944437,-0.03576710656504124,0.49107565157868427,-0.3557248314376053,-1.0732886558216082,-0.8456961251230259,1.0,1.0,CustomerId_4002,2018-11-29 18:54:09+00:00,2018-11-29 18:55:26+00:00,0
-0.17060470768526131,-0.1640649831285437,-0.43143343051535316,-0.17727836165564861,-1.193881350171035,-1.3910469477371707,-1.338153115907933,0.8215019082787491,-0.8456961251230259,1.0,1.0,CustomerId_4005,2018-11-21 09:40:08+00:00,2018-11-21 10:04:53+00:00,0
-0.04681056202449019,0.7264081798909003,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,1.2425664780788286,-0.8456961251230259,1.0,1.0,CustomerId_4006,2018-11-19 10:16:04+00:00,2018-11-19 10:16:04+00:00,1
-0.1554528095386101,-0.16161614104533834,-0.05942609235748665,-0.16548559860699436,1.1223471370409523,0.49107565157868427,0.6267034530327223,-0.4416918011214891,0.6902974174118317,1.0,1.0,CustomerId_401,2018-11-18 19:28:20+00:00,2018-11-26 19:29:00+00:00,0
-0.17060470768526131,-0.15507030471420588,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,1.453098762978868,-0.8456961251230259,1.0,1.0,CustomerId_4012,2018-11-18 10:09:59+00:00,2018-11-18 10:09:59+00:00,1
-0.12260289610251332,0.18672747503063122,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,-0.4416918011214891,-0.8456961251230259,1.0,1.0,CustomerId_4017,2018-11-26 21:52:06+00:00,2018-11-26 21:52:06+00:00,0
-0.18323676336493183,-0.19704547064778238,-0.3900992818311458,-0.1712156483939925,-1.193881350171035,-1.3910469477371707,-1.338153115907933,-1.0732886558216082,0.6902974174118317,1.0,1.0,CustomerId_4025,2018-11-21 20:53:11+00:00,2018-11-30 06:58:27+00:00,0
0.34806623531644243,-0.13227729539917416,3.2473058023791044,0.035314771450958876,2.2804613806469463,0.49107565157868427,1.6091317375030498,0.4004373384786697,0.6902974174118317,1.0,1.0,CustomerId_4033,2018-11-15 08:45:01+00:00,2018-11-23 10:59:28+00:00,0
-0.16065064780968094,-0.16318550346136398,-0.14209438972590144,-0.15793000911891286,1.1223471370409523,0.49107565157868427,0.6267034530327223,-0.4416918011214891,-0.26969854667245435,1.0,1.0,CustomerId_4034,2018-11-23 10:59:58+00:00,2018-11-26 14:10:06+00:00,0
-0.15812423667374684,-0.15970256409758984,-0.1834285384101088,-0.15025344265555396,-0.03576710656504124,0.49107565157868427,0.6267034530327223,1.8741633327789475,-0.8456961251230259,1.0,1.0,CustomerId_4041,2018-11-15 11:30:02+00:00,2018-11-16 08:43:38+00:00,1
0.3029710597455866,-0.06711921484400889,0.8085910300108686,0.11115835559467438,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-1.0732886558216082,1.8422925743129752,1.0,1.0,CustomerId_4055,2018-11-15 09:54:10+00:00,2018-11-30 08:10:21+00:00,0
-0.16833093766292062,-0.15596977255563965,-0.43143343051535316,-0.14609219836513804,-0.03576710656504124,0.49107565157868427,-0.3557248314376053,1.6636310478789078,-0.8456961251230259,1.0,1.0,CustomerId_4059,2018-11-16 15:56:25+00:00,2018-11-16 15:56:59+00:00,1
-0.17060470768526131,-0.15507030471420588,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,1.2425664780788286,-0.8456961251230259,1.0,1.0,CustomerId_4068,2018-11-19 06:42:29+00:00,2018-11-19 06:42:29+00:00,1
-0.14416328873657497,-0.16016803870553184,0.14724465106355028,-0.16120368252465733,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-0.2311595162214494,1.074295803045546,1.0,1.0,CustomerId_4069,2018-11-16 06:23:01+00:00,2018-11-26 06:36:29+00:00,0
-0.17186791325322837,-0.1640649831285437,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,0.6109696233787094,-0.8456961251230259,1.0,1.0,CustomerId_4074,2018-11-21 14:09:31+00:00,2018-11-21 14:09:31+00:00,0
-0.17060470768526131,-0.15507030471420588,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,-1.0732886558216082,-0.8456961251230259,1.0,1.0,CustomerId_4079,2018-11-30 08:27:55+00:00,2018-11-30 08:27:55+00:00,0
-0.14786700746185436,0.0068339067438748565,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,1.0320341931787889,-0.8456961251230259,1.0,1.0,CustomerId_4085,2018-11-20 12:19:25+00:00,2018-11-20 12:19:25+00:00,1
-0.1719310735316267,-0.16878718929607106,-0.43143343051535316,-0.16948182083302096,-0.03576710656504124,0.49107565157868427,-0.3557248314376053,-0.6522240860215288,-0.8456961251230259,1.0,1.0,CustomerId_4098,2018-11-28 11:46:05+00:00,2018-11-28 11:47:02+00:00,0
-0.14210679007192462,-0.12887780117165415,-0.307430984462731,-0.009547119610711224,1.1223471370409523,0.49107565157868427,-0.3557248314376053,0.4004373384786697,0.4982982245949745,1.0,1.0,CustomerId_4102,2018-11-15 18:56:21+00:00,2018-11-23 05:15:37+00:00,0
-0.1680782965493272,-0.15507030471420588,-0.43143343051535316,-0.17727836165564861,-1.193881350171035,-1.3910469477371707,-1.338153115907933,1.8741633327789475,-0.8456961251230259,1.0,1.0,CustomerId_4103,2018-11-16 09:21:00+00:00,2018-11-16 09:24:09+00:00,1
-0.16302547427745898,-0.13708094788553024,-0.43143343051535316,-0.17727836165564861,-1.193881350171035,-1.3910469477371707,-1.338153115907933,1.0320341931787889,-0.8456961251230259,1.0,1.0,CustomerId_4108,2018-11-20 03:01:13+00:00,2018-11-20 03:02:49+00:00,1
-0.15872046970182727,-0.15253740327272836,-0.307430984462731,-0.15104938070674473,1.1223471370409523,0.49107565157868427,0.6267034530327223,1.2425664780788286,-0.6536969323061688,1.0,1.0,CustomerId_4113,2018-11-18 00:18:22+00:00,2018-11-19 12:09:43+00:00,1
-0.12922209327866066,-0.1556899381160825,0.22991294843196508,-0.15904459872622656,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-1.0732886558216082,1.650293381496118,1.0,1.0,CustomerId_4115,2018-11-16 10:26:00+00:00,2018-11-30 08:12:10+00:00,0
-0.14393843814547683,-0.14336437323497478,-0.2247626870943162,-0.13546715387930833,-0.03576710656504124,0.49107565157868427,0.6267034530327223,0.18990505357863,0.6902974174118317,1.0,1.0,CustomerId_4123,2018-11-15 08:32:30+00:00,2018-11-23 15:32:56+00:00,0
-0.1584779342327776,-0.14697509414130183,-0.34876513314693836,-0.04576918076082673,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-1.0732886558216082,-0.6536969323061688,1.0,1.0,CustomerId_4127,2018-11-29 05:40:50+00:00,2018-11-30 08:10:34+00:00,0
-0.12260289610251332,0.0068339067438748565,-0.43143343051535316,-0.17727836165564861,-1.193881350171035,-1.3910469477371707,-1.338153115907933,1.453098762978868,-0.8456961251230259,1.0,1.0,CustomerId_4133,2018-11-17 17:30:49+00:00,2018-11-17 17:32:03+00:00,1
1.5953566763326776,12.419490118530064,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,1.6636310478789078,-0.8456961251230259,1.0,1.0,CustomerId_4134,2018-11-17 09:15:23+00:00,2018-11-17 09:15:23+00:00,1
-0.05825520447027168,-0.15670014044288388,1.5526057063266017,-0.15296450754129684,1.1223471370409523,0.49107565157868427,0.6267034530327223,-1.0732886558216082,0.6902974174118317,1.0,1.0,CustomerId_4135,2018-11-21 17:28:58+00:00,2018-11-30 08:59:01+00:00,0
-0.10752022162098672,-0.12634130185881087,-0.10076024104169404,-0.11662827186956097,1.1223471370409523,0.49107565157868427,0.6267034530327223,-1.0732886558216082,-0.26969854667245435,1.0,1.0,CustomerId_4149,2018-11-26 11:48:47+00:00,2018-11-30 02:54:22+00:00,0
